,conf,image_id,cat_id,xtl,ytl,xbr,ybr,detection_id,pred,pred_score
804,0.98380244,2587,8,1254.5,204.5,1381.5,331.5,7309,08_01,0.9998925924301147
805,0.9353908000000001,2587,8,1245.0,340.5,1367.0,459.5,7310,08_01,0.996985137462616
806,0.99769694,2588,8,1017.5,241.5,1078.5,302.5,7311,08_01,0.9999699592590332
807,0.95331085,2588,8,35.5,243.5,98.5,308.5,7312,08_01,0.9997677206993103
808,0.9515158000000001,2588,8,1015.5,307.5,1074.5,366.5,7313,08_01,0.9998761415481567
809,0.6918167,2588,8,41.0,313.5,101.0,376.5,7314,08_01,0.9999467134475708
810,0.8510924999999999,2589,8,1259.0,283.5,1439.0,494.5,7315,08_01,0.9999955892562866
811,0.99157214,2589,7,900.0,300.5,930.0,311.5,7316,07_02,0.4857581555843353
812,0.9990548,2589,5,1302.5,111.0,1423.5,229.0,7317,05_08,0.9999990463256836
813,0.9963568000000002,2589,2,901.5,275.5,930.5,300.5,7318,02_01,1.0
814,0.76402014,2590,8,307.0,324.0,353.0,372.0,7319,08_01,0.9999924898147583
815,0.76375735,2590,8,881.0,293.0,923.0,341.0,7320,08_01,0.9998239874839783
816,0.69114465,2590,5,308.5,277.0,339.5,309.0,7321,05_08,0.9999712705612183
817,0.54898787,2590,5,883.0,249.0,915.0,281.0,7322,05_08,0.9999884366989136
818,0.29560673,2590,2,801.0,291.5,817.0,306.5,7323,02_01,0.9994070529937744
819,0.99250287,2591,8,23.0,168.5,107.0,251.5,7324,08_01,0.999543309211731
820,0.95658964,2591,8,1399.5,226.5,1480.5,313.5,7325,08_01,0.9999949932098389
821,0.84062403,2591,1,33.5,272.5,98.5,343.5,7326,01_08,0.9485346674919128
822,0.9944675999999999,2592,8,1444.5,214.0,1521.5,298.0,7327,08_01,0.9999948740005493
823,0.9908494000000001,2592,8,79.0,190.0,169.0,282.0,7328,08_01,0.9999978542327881
824,0.1966192,2592,8,1557.5,325.0,1592.5,385.0,7329,08_02,0.9382839798927307
825,0.94522035,2592,1,93.5,296.0,162.5,370.0,7330,01_08,0.6440371870994568
826,0.18820325,2592,1,1446.0,309.5,1510.0,382.5,7331,01_08,0.80647873878479
827,0.99489295,2593,8,289.5,221.5,346.5,280.5,7332,08_01,0.9985178112983704
828,0.34715813,2593,8,1197.5,235.0,1246.5,289.0,7333,08_01,0.9999688863754272
829,0.9931406999999999,2593,1,294.5,291.0,341.5,339.0,7334,01_08,1.0
830,0.29571125,2593,1,1197.5,302.5,1240.5,347.5,7335,01_08,0.9854583740234375
831,0.9972648000000001,2594,8,1443.5,268.5,1548.5,367.5,7336,08_01,0.999602735042572
832,0.7080361,2594,8,0.0,323.0,16.0,423.0,7337,08_01,0.9991783499717712
833,0.5969803000000001,2594,8,0.0,203.0,12.0,309.0,7338,08_01,0.9979950189590454
834,0.9870992000000001,2594,1,1440.0,385.0,1524.0,471.0,7339,01_08,0.6778878569602966
835,0.9966343000000001,2595,8,77.0,235.5,173.0,328.5,7340,08_01,0.9999891519546509
836,0.97714096,2595,8,1430.5,250.5,1517.5,339.5,7341,08_01,0.9999473094940186
837,0.9986378,2595,1,90.5,344.5,167.5,425.5,7342,01_08,0.7496360540390015
838,0.9717556999999999,2595,1,1434.5,356.0,1497.5,426.0,7343,01_08,0.836504340171814
839,0.9995261999999999,2596,1,1492.0,297.5,1560.0,370.5,7344,01_08,0.9999960660934448
840,0.20574479,2597,5,1173.5,308.0,1188.5,332.0,7345,05_05,0.9999667406082153
841,0.99795365,2597,1,1001.0,285.5,1025.0,308.5,7346,01_08,0.9999949932098389
842,0.99269646,2597,1,538.0,298.0,560.0,322.0,7347,01_08,0.9999974966049194
843,0.9924006,2598,3,1166.0,314.5,1186.0,335.5,7348,03_01,1.0
844,0.99975055,2598,1,1282.5,223.0,1411.5,359.0,7349,01_08,1.0
845,0.9994815,2598,1,1278.5,359.5,1401.5,492.5,7350,01_23,1.0
846,0.89832824,2599,3,1083.0,303.0,1101.0,319.0,7351,03_01,1.0
847,0.99986696,2599,1,118.0,344.0,198.0,428.0,7352,01_23,1.0
848,0.99986506,2599,1,1141.5,317.5,1212.5,392.5,7353,01_23,1.0
849,0.99968094,2599,1,1143.0,242.5,1213.0,317.5,7354,01_08,1.0
850,0.99953383,2599,1,108.5,258.5,193.5,343.5,7355,01_08,1.0
851,0.9929655999999999,2600,7,1313.0,409.0,1433.0,475.0,7356,07_05,0.9999998807907104
852,0.99990964,2600,5,1319.5,286.5,1438.5,411.5,7357,05_07,1.0
853,0.9994046,2601,7,109.5,400.5,200.5,445.5,7358,07_05,0.9999998807907104
854,0.99904406,2601,7,1272.0,368.5,1358.0,413.5,7359,07_05,1.0
855,0.9996862,2601,5,1273.0,276.0,1359.0,370.0,7360,05_07,1.0
856,0.9986261000000001,2601,5,108.5,309.5,193.5,402.5,7361,05_07,1.0
857,0.9991552,2602,1,1073.5,189.0,1164.5,279.0,7362,01_12,1.0
858,0.9968888000000001,2602,1,1070.0,322.5,1160.0,411.5,7363,01_08,1.0
859,0.9972489999999999,2603,1,156.5,239.5,211.5,292.5,7364,01_12,0.9999988079071045
860,0.9972113000000001,2603,1,1068.0,303.0,1122.0,355.0,7365,01_08,1.0
861,0.99663436,2603,1,1068.5,228.0,1121.5,280.0,7366,01_12,0.9905479550361633
862,0.99460727,2603,1,162.0,317.0,218.0,369.0,7367,01_08,0.9999375343322754
863,0.99972993,2604,1,1048.5,324.0,1127.5,402.0,7368,01_08,1.0
864,0.9996082000000001,2604,1,1051.0,208.0,1131.0,286.0,7369,01_12,1.0
865,0.9985699,2605,1,1050.0,305.0,1098.0,353.0,7370,01_08,1.0
866,0.9973107,2605,1,1049.5,235.5,1098.5,282.5,7371,01_12,0.9999998807907104
867,0.99676794,2605,1,216.5,317.5,267.5,366.5,7372,01_08,0.9997760653495789
868,0.99664867,2605,1,210.0,246.5,260.0,295.5,7373,01_12,1.0
869,0.9997984000000001,2606,1,1021.5,325.5,1098.5,404.5,7374,01_08,1.0
870,0.9996026,2606,1,1015.5,210.5,1094.5,289.5,7375,01_12,1.0
871,0.9971837,2607,1,1033.0,310.0,1081.0,358.0,7376,01_08,1.0
872,0.99498326,2607,1,1028.0,241.5,1076.0,288.5,7377,01_12,0.9999982118606567
873,0.9938021999999999,2607,1,195.5,323.0,246.5,371.0,7378,01_08,0.9998937845230103
874,0.9909785,2607,1,188.5,252.5,241.5,299.5,7379,01_12,0.9999994039535522
875,0.9991851999999999,2608,1,1092.5,334.5,1183.5,423.5,7380,01_08,1.0
876,0.99742216,2608,1,1092.5,197.0,1191.5,291.0,7381,01_12,1.0
877,0.99857277,2609,1,1044.0,237.5,1090.0,282.5,7382,01_12,0.9999985694885254
878,0.9977610999999998,2609,1,241.5,316.0,290.5,364.0,7383,01_08,0.9994025230407715
879,0.99700445,2609,1,239.0,249.5,289.0,296.5,7384,01_12,1.0
880,0.9966822,2609,1,1045.0,304.5,1091.0,349.5,7385,01_08,0.9999998807907104
881,0.9996663,2610,1,1019.0,320.0,1095.0,398.0,7386,01_08,0.9999998807907104
882,0.9996541999999999,2610,1,1020.5,205.5,1097.5,282.5,7387,01_12,1.0
883,0.9987405,2611,1,183.0,320.5,241.0,377.5,7388,01_08,0.9996527433395386
884,0.99869597,2611,1,1083.5,310.0,1138.5,364.0,7389,01_08,1.0
885,0.99776495,2611,1,1083.0,230.0,1137.0,286.0,7390,01_12,1.0
886,0.15083596,2612,7,1442.5,334.5,1517.5,419.5,7391,08_02,0.9898163080215454
887,0.9992788,2612,1,1458.5,255.0,1527.5,331.0,7392,01_17,1.0
888,0.9878978999999999,2613,8,60.0,298.0,170.0,408.0,7393,08_01,0.9204436540603638
889,0.9706174999999999,2613,8,1361.0,200.0,1479.0,318.0,7394,08_01,0.999805748462677
890,0.7809951999999999,2613,8,59.0,176.0,165.0,284.0,7395,08_01,0.8508192300796509
891,0.57945055,2613,8,1348.5,328.5,1457.5,433.5,7396,08_01,0.998802661895752
892,0.16500752,2613,1,1347.5,329.5,1462.5,440.5,7397,08_01,0.9993070363998413
893,0.20223413,2613,7,1102.5,301.5,1145.5,348.5,7398,08_02,0.963241457939148
894,0.99502844,2613,1,1111.5,260.5,1148.5,299.5,7399,01_17,1.0
895,0.9868935,2614,8,1437.0,190.0,1541.0,298.0,7400,08_01,0.9994091987609863
896,0.6010012,2614,8,1427.5,314.0,1528.5,418.0,7401,08_01,0.9997976422309875
897,0.36538336,2614,7,1097.5,294.0,1138.5,342.0,7402,08_02,0.9861837029457092
898,0.98230493,2614,1,151.5,330.0,254.5,426.0,7403,01_08,0.9024501442909241
899,0.9713142,2614,1,1106.0,255.5,1138.0,292.5,7404,01_17,1.0
900,0.94200885,2614,1,143.0,203.5,247.0,300.5,7405,01_12,0.9999264478683472
901,0.86586756,2615,8,1101.5,227.0,1174.5,297.0,7406,08_01,0.9999223947525024
902,0.16769676,2615,8,219.5,213.5,254.5,284.5,7407,08_01,0.9999922513961792
903,0.99207604,2615,7,1472.5,405.0,1529.5,441.0,7408,07_10,0.9072920083999634
904,0.99828225,2615,1,1479.0,340.5,1531.0,405.5,7409,01_14,1.0
905,0.97977227,2615,1,351.0,290.0,409.0,350.0,7410,01_08,0.7744636535644531
906,0.9557068999999999,2615,1,1020.5,262.0,1045.5,290.0,7411,01_17,0.9999600648880005
907,0.6770611,2615,1,348.0,215.5,408.0,282.5,7412,01_12,0.9999880790710449
908,0.34409404,2615,1,1105.5,305.5,1164.5,362.5,7413,01_08,0.9232496023178101
909,0.5120712000000001,2616,8,1015.5,242.5,1074.5,295.5,7414,08_01,0.9980851411819458
910,0.9991254999999999,2616,7,5.0,355.0,99.0,401.0,7415,07_05,0.9999935626983643
911,0.99888605,2616,7,1334.0,390.0,1430.0,442.0,7416,07_05,1.0
912,0.9994008,2616,1,1349.0,297.5,1435.0,392.5,7417,01_06,1.0
913,0.9993146,2616,1,3.0,262.0,93.0,356.0,7418,01_06,1.0
914,0.99819857,2616,1,430.0,290.0,478.0,340.0,7419,01_08,1.0
915,0.9981694,2616,1,429.0,233.5,479.0,282.5,7420,01_12,1.0
916,0.9319578000000002,2616,1,972.5,268.0,995.5,294.0,7421,01_17,0.8921139240264893
917,0.3998857,2616,1,1017.5,305.5,1066.5,350.5,7422,01_08,0.6603701114654541
918,0.7792939999999999,2617,8,1012.5,239.5,1067.5,294.5,7423,08_01,0.9991779923439026
919,0.40448678,2617,8,1014.0,299.5,1064.0,348.5,7424,08_01,0.9862143397331238
920,0.9988838,2617,7,103.0,379.5,201.0,428.5,7425,07_05,0.999998927116394
921,0.9890828000000002,2617,7,1419.0,373.5,1521.0,420.5,7426,07_05,0.9999550580978394
922,0.20138279,2617,7,222.5,339.5,275.5,364.5,7427,08_02,0.6559064984321594
923,0.99976385,2617,1,1442.0,284.5,1520.0,375.5,7428,01_06,1.0
924,0.99900514,2617,1,101.0,284.0,201.0,382.0,7429,01_06,1.0
925,0.99851364,2617,1,426.0,304.5,476.0,353.5,7430,01_08,1.0
926,0.9984900999999999,2617,1,424.0,247.5,476.0,296.5,7431,01_12,1.0
927,0.30112454,2617,1,1300.5,315.0,1323.5,363.0,7432,01_14,0.7739534378051758
928,0.9955491,2618,8,130.0,309.0,242.0,417.0,7433,08_01,0.9999402761459351
929,0.99523026,2618,3,982.0,303.5,1004.0,324.5,7434,03_01,1.0
930,0.25804618,2618,1,699.0,284.0,713.0,296.0,7435,01_15,0.5409641861915588
931,0.60479826,2619,8,1304.0,350.0,1450.0,486.0,7436,01_06,0.5838984251022339
932,0.99344975,2619,7,1354.0,285.5,1468.0,344.5,7437,07_03,0.9956544637680054
933,0.9999007,2619,5,1367.5,173.5,1478.5,286.5,7438,05_07,1.0
934,0.9538711999999999,2619,5,964.0,255.5,1028.0,350.5,7439,05_05,0.9999998807907104
935,0.7667531,2619,1,169.0,-1.0,271.0,7.0,7440,08_01,0.9792774319648743
936,0.23379129,2619,1,137.0,-1.0,283.0,13.0,7441,08_01,0.8992412686347961
937,0.8118221999999999,2620,8,56.0,333.0,154.0,425.0,7442,08_01,0.5142560005187988
938,0.98076385,2620,7,57.5,294.5,134.5,329.5,7443,07_03,0.9991710186004639
939,0.9665931999999999,2620,7,1169.0,272.5,1239.0,305.5,7444,07_03,0.9992051720619202
940,0.9993948,2620,5,56.5,221.0,131.5,293.0,7445,05_07,1.0
941,0.99893683,2620,5,1173.0,204.0,1243.0,270.0,7446,05_07,1.0
942,0.8949074,2620,5,910.5,253.5,957.5,326.5,7447,05_05,1.0
943,0.99443567,2620,1,1149.0,312.5,1229.0,395.5,7448,01_06,0.9994277358055115
944,0.98597443,2620,1,421.0,47.5,485.0,112.5,7449,01_17,1.0
945,0.99778086,2621,7,1249.0,407.0,1397.0,485.0,7450,07_11,0.9988388419151306
946,0.42845488,2621,7,873.5,273.0,900.5,285.0,7451,06_01,0.4395945072174072
947,0.558427,2621,5,874.5,245.5,901.5,272.5,7452,05_07,1.0
948,0.9997439,2621,1,1284.5,294.5,1383.5,397.5,7453,01_15,1.0
949,0.62600267,2621,1,576.0,174.0,602.0,198.0,7454,01_17,1.0
950,0.9993371999999999,2622,2,1303.0,317.0,1435.0,435.0,7455,02_03,0.9472185373306274
951,0.97890496,2622,2,813.5,316.0,830.5,334.0,7456,02_03,0.9999967813491821
952,0.9735406999999999,2622,2,533.5,315.0,554.5,331.0,7457,02_03,0.9998226761817932
953,0.9996533999999999,2622,1,1299.5,437.5,1420.5,562.5,7458,01_12,1.0
954,0.9994431,2623,2,1197.0,293.0,1281.0,371.0,7459,02_03,0.8984010815620422
955,0.99917597,2623,2,80.5,278.0,169.5,356.0,7460,02_06,0.9115900993347168
956,0.9768629000000001,2623,2,762.0,316.0,778.0,332.0,7461,02_03,0.999068558216095
957,0.3852869,2623,2,506.5,322.0,521.5,338.0,7462,02_03,0.9999959468841553
958,0.99946994,2623,1,1199.5,373.0,1274.5,451.0,7463,01_12,1.0
959,0.99905276,2623,1,88.5,358.0,163.5,440.0,7464,01_12,1.0
960,0.9971148000000001,2624,7,1008.0,405.0,1080.0,445.0,7465,07_03,0.9829539656639099
961,0.99488336,2624,7,147.0,384.0,217.0,416.0,7466,07_03,0.9801601767539978
962,0.92599267,2624,2,599.5,280.5,616.5,297.5,7467,02_03,0.8187735080718994
963,0.99981964,2624,1,1011.0,323.0,1089.0,401.0,7468,01_04,0.9999998807907104
964,0.9994681000000001,2624,1,141.5,299.0,224.5,381.0,7469,01_04,1.0
965,0.9912658000000001,2624,1,839.0,307.5,855.0,326.5,7470,01_12,0.9999366998672485
966,0.9697713,2624,1,599.0,296.5,617.0,315.5,7471,01_12,0.9999959468841553
967,0.665011,2624,1,839.5,292.0,854.5,308.0,7472,02_06,0.9145035147666931
968,0.19864947,2624,1,780.5,300.0,787.5,312.0,7473,08_02,0.6113027334213257
969,0.9960015,2625,7,81.0,432.5,165.0,473.5,7474,07_03,0.9766746759414673
970,0.69001853,2625,7,1147.5,425.5,1226.5,468.5,7475,07_03,0.9760282039642334
971,0.95761794,2625,2,544.0,288.0,566.0,308.0,7476,02_03,0.876883864402771
972,0.92684,2625,2,799.0,295.0,815.0,311.0,7477,02_06,0.8442451357841492
973,0.16432345,2625,2,719.0,308.5,729.0,317.5,7478,08_01,0.6377010345458984
974,0.99984086,2625,1,72.5,332.0,177.5,428.0,7479,01_04,1.0
975,0.9882148000000001,2625,1,799.0,312.0,815.0,330.0,7480,01_12,0.9999955892562866
976,0.97326463,2625,1,546.5,309.5,563.5,326.5,7481,01_12,0.999977707862854
977,0.9402763000000001,2625,1,1149.5,327.0,1236.5,415.0,7482,01_06,0.9151182174682617
978,0.9991894,2626,8,871.5,17.5,952.5,114.5,7483,08_01,0.9999998807907104
979,0.999685,2627,8,860.5,73.5,917.5,152.5,7484,08_01,0.9999995231628418
980,0.24606374,2627,1,0.0,20.5,96.0,95.5,7485,08_02,0.9044486880302429
981,0.9093694999999999,2628,7,989.0,107.5,1045.0,136.5,7486,07_05,0.2974837422370911
982,0.9979546999999999,2628,2,991.5,60.5,1042.5,107.5,7487,02_05,0.9999997615814209
983,0.9983854999999999,2629,8,398.0,25.5,484.0,122.5,7488,08_01,0.9999836683273315
984,0.9968551,2629,8,611.5,51.0,662.5,117.0,7489,08_02,1.0
985,0.9995705,2629,1,511.5,35.5,566.5,94.5,7490,01_06,1.0
986,0.9994443000000001,2629,1,320.5,40.5,373.5,99.5,7491,01_06,0.9999995231628418
987,0.9994309000000001,2629,1,708.5,34.5,761.5,91.5,7492,01_06,0.9999997615814209
988,0.29716617,2630,8,616.5,11.0,793.5,141.0,7493,08_01,0.9314144253730774
989,0.99689895,2630,1,1336.5,309.5,1379.5,348.5,7494,01_15,1.0
990,0.67714757,2631,5,778.0,283.5,788.0,296.5,7495,05_06,0.9945205450057983
991,0.99808526,2632,7,1393.5,348.5,1494.5,409.5,7496,07_11,0.9994077682495117
992,0.8490877,2632,5,1286.0,255.0,1388.0,387.0,7497,05_06,0.8847419023513794
993,0.99918294,2632,1,1415.5,280.0,1478.5,344.0,7498,01_15,1.0
994,0.8651563,2632,1,1162.0,389.0,1186.0,417.0,7499,01_23,0.7934379577636719
995,0.9972124,2633,7,1244.0,394.0,1446.0,458.0,7500,07_10,0.9999985694885254
996,0.99996185,2633,1,1295.5,270.0,1408.5,378.0,7501,01_20,1.0
997,0.99403316,2634,8,397.0,39.5,483.0,140.5,7502,08_01,0.9999898672103882
998,0.80736685,2634,5,887.5,236.5,940.5,303.5,7503,05_04,0.3365755379199982
999,0.9998573000000001,2634,1,516.0,45.5,574.0,104.5,7504,01_08,1.0
1000,0.9998282,2634,1,723.0,40.0,781.0,98.0,7505,01_08,1.0
1001,0.9996775999999999,2634,1,308.5,54.5,365.5,115.5,7506,01_08,0.9999984502792358
1002,0.972894,2635,1,1543.5,98.5,1588.5,149.5,7507,01_16,1.0
1003,0.93960494,2636,8,1299.5,209.5,1498.5,348.5,7508,08_02,0.9999998807907104
1004,0.99406344,2637,1,108.5,338.0,147.5,422.0,7509,01_08,0.9999560117721558
1005,0.99484664,2638,1,97.0,360.5,133.0,449.5,7510,01_06,0.7693548798561096
1006,0.9699840000000001,2640,8,1320.5,201.0,1525.5,347.0,7511,08_02,1.0
1007,0.9963128000000001,2641,8,551.0,26.5,631.0,119.5,7512,08_01,0.9999611377716064
1008,0.9985273000000001,2641,1,657.0,40.0,709.0,92.0,7513,01_08,0.9999933242797852
1009,0.99762094,2641,1,476.0,41.0,528.0,93.0,7514,01_08,0.9462783336639404
1010,0.9991753000000001,2642,8,607.0,35.5,691.0,126.5,7515,08_01,0.9999998807907104
1011,0.99906915,2642,8,698.0,34.5,778.0,123.5,7516,08_01,0.9999943971633911
1012,0.99870116,2642,8,515.5,39.5,602.5,130.5,7517,08_01,1.0
1013,0.6003829,2642,1,1443.0,338.5,1459.0,353.5,7518,01_15,0.8714638352394104
1014,0.9972014000000001,2644,7,1304.5,395.5,1485.5,452.5,7519,07_10,0.9999979734420776
1015,0.9999148999999999,2644,1,1346.5,273.0,1453.5,381.0,7520,01_20,1.0
1016,0.99941033,2645,8,674.5,34.0,759.5,128.0,7521,08_01,1.0
1017,0.99939466,2645,8,579.5,36.5,664.5,131.5,7522,08_01,1.0
1018,0.9993460999999999,2645,8,484.0,39.5,570.0,134.5,7523,08_01,1.0
1019,0.88744515,2645,1,780.5,291.0,791.5,301.0,7524,07_11,0.3696337044239044
1020,0.99712336,2646,7,1254.0,390.5,1438.0,449.5,7525,07_10,0.9999991655349731
1021,0.99964744,2646,1,1300.5,276.0,1403.5,376.0,7526,01_20,1.0
1022,0.9973939,2647,8,559.5,25.5,640.5,120.5,7527,08_01,0.9999991655349731
1023,0.9971793,2647,8,653.0,23.0,735.0,117.0,7528,08_01,0.9999996423721313
1024,0.9944645000000001,2647,8,466.5,25.5,547.5,120.5,7529,08_01,1.0
1025,0.99330395,2648,7,1283.5,252.5,1464.5,309.5,7530,07_10,0.9999980926513672
1026,0.99985075,2648,1,1330.0,131.5,1432.0,236.5,7531,01_20,1.0
1027,0.9991332,2649,8,576.5,36.5,663.5,131.5,7532,08_01,1.0
1028,0.99869317,2649,8,673.0,33.0,757.0,127.0,7533,08_01,1.0
1029,0.9984029000000001,2649,8,483.5,40.0,568.5,132.0,7534,08_01,1.0
1030,0.21085171,2649,8,766.0,29.5,848.0,122.5,7535,08_02,0.9912840127944946
1031,0.999841,2650,1,1367.5,399.5,1468.5,498.5,7536,01_21,1.0
1032,0.71111774,2650,1,914.5,305.5,927.5,316.5,7537,07_08,0.8162192106246948
1033,0.99974614,2651,1,1255.0,356.5,1325.0,425.5,7538,01_21,1.0
1034,0.9993162,2651,1,101.5,353.5,174.5,424.5,7539,01_21,1.0
1035,0.72019607,2651,1,860.5,307.5,873.5,316.5,7540,07_06,0.2585367858409882
1036,0.999182,2652,1,971.5,325.0,1004.5,359.0,7541,01_21,0.9999979734420776
1037,0.9986438,2652,1,38.5,381.5,113.5,464.5,7542,01_13,1.0
1038,0.92132455,2652,1,416.0,322.0,450.0,356.0,7543,01_21,0.999998927116394
1039,0.4094739,2653,7,1074.5,316.0,1093.5,324.0,7544,07_01,0.8286694288253784
1040,0.86801946,2653,4,970.5,281.5,1035.5,328.5,7545,01_14,0.9156744480133057
1041,0.28549144,2653,4,1075.5,298.5,1094.5,315.5,7546,01_08,0.5647101402282715
1042,0.99880594,2653,1,486.0,320.0,510.0,344.0,7547,01_13,1.0
1043,0.97217774,2653,1,0.5,362.0,17.5,386.0,7548,01_13,1.0
1044,0.91956544,2653,1,542.5,306.5,561.5,325.5,7549,01_21,0.999990701675415
1045,0.7557505999999999,2653,1,828.0,305.5,846.0,322.5,7550,01_21,0.9932612776756287
1046,0.6018146,2654,7,1295.0,347.5,1321.0,358.5,7551,07_01,0.8792732357978821
1047,0.9988299,2654,1,420.0,315.0,454.0,351.0,7552,01_13,1.0
1048,0.988532,2654,1,557.5,299.5,580.5,320.5,7553,01_21,0.9999958276748657
1049,0.97575355,2654,1,922.0,310.5,942.0,335.5,7554,01_21,0.9998389482498169
1050,0.9251287,2654,1,1295.5,320.0,1322.5,346.0,7555,04_05,0.7912391424179077
1051,0.9976292999999999,2655,1,1143.5,466.0,1184.5,508.0,7556,01_16,0.9999967813491821
1052,0.8901065,2655,1,679.0,289.5,689.0,300.5,7557,01_13,0.9996789693832397
1053,0.22350429,2655,1,478.5,298.5,491.5,307.5,7558,01_13,0.9999871253967285
1054,0.5158055,2657,5,569.0,31.5,655.0,84.5,7559,01_04,0.4535856246948242
1055,0.46279833,2657,5,640.5,29.0,743.5,83.0,7560,07_01,0.8044549822807312
1056,0.9987696,2657,1,654.5,50.0,679.5,76.0,7561,01_20,0.9984428286552429
1057,0.9976874,2657,1,575.5,53.5,600.5,78.5,7562,01_20,0.9861783981323242
1058,0.82156986,2658,7,1400.0,336.0,1428.0,346.0,7563,07_01,0.3408817052841187
1059,0.9986634,2658,1,121.0,337.5,175.0,392.5,7564,01_12,1.0
1060,0.9984713,2658,1,126.5,393.5,181.5,448.5,7565,01_04,1.0
1061,0.9642639999999999,2658,1,1401.5,311.0,1428.5,335.0,7566,04_05,0.4255874156951904
1062,0.2874037,2659,7,1301.0,348.0,1319.0,356.0,7567,04_01,0.9061547517776489
1063,0.9376331,2659,5,1505.5,398.0,1554.5,454.0,7568,05_01,1.0
1064,0.6430191,2659,1,1300.5,327.0,1319.5,345.0,7569,01_04,0.3406391441822052
1065,0.99837154,2659,1,331.0,307.0,363.0,341.0,7570,01_12,1.0
1066,0.99784756,2659,1,332.0,342.5,366.0,377.5,7571,01_04,1.0
1067,0.99781686,2659,1,1515.0,296.5,1565.0,345.5,7572,01_12,1.0
1068,0.98764956,2659,1,1508.0,347.0,1560.0,395.0,7573,01_04,1.0
1069,0.7128057,2660,5,1308.0,342.5,1342.0,385.5,7574,05_01,1.0
1070,0.9975115,2660,1,481.0,316.0,505.0,340.0,7575,01_12,0.9999997615814209
1071,0.9972309000000001,2660,1,1308.5,273.5,1343.5,308.5,7576,01_12,1.0
1072,0.9965919,2660,1,482.5,341.5,507.5,366.5,7577,01_04,0.9999998807907104
1073,0.96578854,2660,1,1308.0,309.5,1342.0,342.5,7578,01_04,1.0
1074,0.9983671000000001,2937,8,490.0,34.5,578.0,133.5,7579,08_01,1.0
1075,0.99761087,2937,8,680.0,24.5,768.0,123.5,7580,08_01,1.0
1076,0.994991,2937,8,587.5,29.0,672.5,127.0,7581,08_01,1.0
1077,0.9734953000000002,2938,7,1272.0,267.5,1424.0,326.5,7582,07_10,0.9999998807907104
1078,0.99860466,2938,1,1323.5,187.0,1384.5,253.0,7583,01_20,1.0
1079,0.9974270000000001,2939,8,654.0,19.0,742.0,115.0,7584,08_01,1.0
1080,0.99718803,2939,8,459.0,23.5,547.0,126.5,7585,08_01,1.0
1081,0.97859365,2939,8,556.5,20.0,643.5,124.0,7586,08_01,0.9999998807907104
1082,0.93817234,2940,7,1287.0,263.0,1435.0,321.0,7587,07_10,0.9999998807907104
1083,0.8990671,2940,2,187.0,461.5,219.0,490.5,7588,02_03,0.9999867677688599
1084,0.9980015999999999,2940,1,1335.5,183.5,1394.5,248.5,7589,01_20,1.0
1085,0.96682113,2940,1,172.5,427.5,189.5,448.5,7590,01_08,0.939708411693573
1086,0.90095115,2940,1,281.5,427.0,302.5,449.0,7591,01_06,0.9977431297302246
1087,0.9993886999999999,2941,7,1247.0,402.0,1413.0,456.0,7592,07_10,0.9999994039535522
1088,0.99962753,2941,1,1288.0,303.0,1376.0,391.0,7593,01_20,1.0
1089,0.9517681,2942,8,1319.5,345.5,1454.5,478.5,7594,08_01,0.9865893125534058
1090,0.98315644,2943,8,1214.5,313.0,1307.5,409.0,7595,08_01,0.9996374845504761
1091,0.8260450999999999,2943,8,88.5,271.5,187.5,372.5,7596,08_01,0.9999881982803345
1092,0.23666984,2944,8,1298.5,350.0,1443.5,502.0,7597,08_01,0.9999442100524902
1093,0.4307299,2944,1,1307.0,356.5,1451.0,497.5,7598,08_01,0.9990973472595215
1094,0.81775254,2945,8,82.5,292.0,187.5,390.0,7599,08_01,0.9996494054794312
1095,0.4845875,2945,8,1154.0,324.0,1238.0,408.0,7600,08_01,0.9971243739128113
1096,0.9214492,2946,5,1283.0,258.5,1415.0,385.5,7601,05_06,0.9996868371963501
1097,0.9996918,2947,8,725.0,11.0,795.0,107.0,7602,08_01,1.0
1098,0.99891883,2947,8,533.0,3.5,601.0,98.5,7603,08_01,0.9999984502792358
1099,0.99694264,2947,8,1072.5,33.0,1137.5,123.0,7604,08_01,0.9999992847442627
1100,0.26453292,2947,5,807.0,280.0,827.0,304.0,7605,05_06,0.9962467551231384
1101,0.99838024,2948,8,520.5,7.0,591.5,101.0,7606,08_01,0.9999998807907104
1102,0.99745816,2948,8,713.0,14.5,783.0,107.5,7607,08_01,0.999998927116394
1103,0.9971471,2948,8,873.0,23.0,943.0,115.0,7608,08_01,0.9999994039535522
1104,0.99857324,2949,8,526.5,19.0,593.5,109.0,7609,08_01,0.999998927116394
1105,0.9980158000000001,2949,8,865.5,32.0,930.5,122.0,7610,08_01,0.9999727010726929
1106,0.9966533000000001,2949,8,711.0,23.5,779.0,116.5,7611,08_01,1.0
1107,0.98255277,2950,8,1376.5,280.0,1423.5,326.0,7612,08_01,0.9884491562843323
1108,0.6133430999999999,2950,8,1369.0,329.5,1413.0,384.5,7613,08_01,0.9999761581420898
1109,0.9908821,2950,4,1089.5,295.0,1114.5,321.0,7614,04_02,1.0
1110,0.9912736999999999,2950,3,1090.0,322.5,1112.0,341.5,7615,03_01,1.0
1111,0.99806845,2950,1,1282.5,420.0,1379.5,516.0,7616,01_18,0.3415882885456085
